2022-11-15 23:59	9030249852	120.69340471152844	27.929291472615773	
2022-11-15 23:59	9020146466	120.69412328122361	27.92993352012331	
2022-11-15 23:59	9020035769	120.694528431476	27.93032899710063	
2022-11-15 23:59	9020155216	120.7052974843975	27.930061102431438	
2022-11-15 23:59	9020158766	120.70661194472547	27.930274847360252	
2022-11-15 23:59	9030210867	120.70667308773201	27.930370294261426	
2022-11-15 23:59	9080119170	120.70669601243887	27.93035316656374	
2022-11-15 23:59	9020159371	120.70671893530722	27.93031124737928	
2022-11-15 23:59	9080081412	120.70688708601362	27.9306833803643	
2022-11-15 23:59	9030222104	120.70768947301899	27.930543495898526	
2022-11-15 23:59	9030162407	120.70781936679295	27.930316757327873	
2022-11-15 23:59	9030225794	120.7076970601723	27.929801670392525	
2022-11-15 23:59	9020275889	120.70794163019735	27.930250197783522	
2022-11-15 23:59	9020279368	120.70800278923036	27.93058974353043	
2022-11-15 23:59	9020140867	120.70801808368134	27.93073851568126	
2022-11-15 23:59	9020270467	120.70523623174886	27.928502956785003	
2022-11-15 23:59	9080200565	120.70558010903207	27.928198375013235	
2022-11-15 23:59	9020184409	120.70681813672903	27.92835287519718	
2022-11-15 23:59	9020157130	120.70308876497349	27.92925469005675	
2022-11-15 23:59	9020162152	120.70755175324715	27.928275818693884	
2022-11-15 23:59	9030225093	120.7037536045227	27.92840713811379	
2022-11-15 23:59	9020188597	120.70895791185721	27.929445060192666	
2022-11-15 23:59	9020158117	120.70899611165478	27.929336416496735	
2022-11-15 23:59	9020241259	120.70747529693658	27.927760801558346	
2022-11-15 23:59	9030192957	120.703210976337	27.928301371032948	
2022-11-15 23:59	9030208149	120.70331031834192	27.928145155644607	
2022-11-15 23:59	9020162804	120.70334088636587	27.928114692743357	
2022-11-15 23:59	9030268872	120.7074446441382	27.926601276603893	
2022-11-15 23:59	9080072845	120.7024390051878	27.927434314515445	
2022-11-15 23:59	9080062056	120.70337900767005	27.92687136722589	
2022-11-15 23:59	9030249476	120.70240843363946	27.927424729110477	
2022-11-15 23:59	9020466333	120.70240843237666	27.92740756578495	
2022-11-15 23:59	9030179250	120.70229378704008	27.927346352125323	
2022-11-15 23:59	9020227628	120.70179702840039	27.927637308883696	
2022-11-15 23:59	9080081559	120.70239307482679	27.926427324104672	
2022-11-15 23:59	9020152940	120.70695533837745	27.923553078715837	
2022-11-15 23:59	9030052670	120.70697062099114	27.9235359390531	
2022-11-15 23:59	9080068672	120.70697826152349	27.923516880523078	
2022-11-15 23:59	9030176941	120.70694769250431	27.923499669882922	
2022-11-15 23:59	9030223115	120.70695533542828	27.923513030964788	
2022-11-15 23:59	9030263064	120.70697061902501	27.923509240552413	
2022-11-15 23:59	9020166868	120.70703175321574	27.92349217181488	
2022-11-15 23:59	9080200433	120.70697061846326	27.923501612409364	
2022-11-15 23:59	9020140301	120.70698590163312	27.923492100884484	
2022-11-15 23:59	9020229522	120.7069935434266	27.923490205673723	
